customer_id,first_name,last_name,gender,age,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1120,Jacquelyn,Rowlinson,Female,37,87,Web Developer IV,Retail,Affluent Customer,N,No,12.0
1121,Dione,Raithby,Female,33,30,Registered Nurse,Health,Mass Customer,N,Yes,3.0
1122,Gerladina,Carney,Female,32,59,Missing,Missing,Mass Customer,N,No,11.0
1123,Dominick,Downey,Male,55,50,Missing,Property,Mass Customer,N,No,13.0
1124,Eben,Threader,Male,52,36,Health Coach III,Health,Affluent Customer,N,Yes,9.0
1125,Raff,Everley,Male,27,25,Software Test Engineer III,IT,Affluent Customer,N,No,9.0
1126,Atlante,Sonley,Female,44,77,Executive Secretary,Missing,Mass Customer,N,No,14.0
1127,Elly,Ormshaw,Female,26,30,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8.0
1128,Kirsten,Longman,Female,25,47,Financial Advisor,Financial Services,Mass Customer,N,Yes,8.0
1129,Hercule,None,Male,40,2,VP Marketing,Entertainment,Mass Customer,N,Yes,9.0
1130,Juli,Prine,Female,53,90,Sales Associate,Missing,Mass Customer,N,No,16.0
1131,Sigmund,Barkworth,Male,61,16,VP Marketing,Missing,Mass Customer,N,No,15.0
1132,Coriss,Darkott,Female,32,99,Actuary,Financial Services,Affluent Customer,N,Yes,9.0
1133,Forrester,McFetridge,Male,49,88,Missing,Manufacturing,Affluent Customer,N,No,6.0
1134,Sullivan,Scullion,Male,23,22,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3.0
1135,Mireielle,Avrasin,Female,37,60,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11.0
1136,Ivan,Blackhall,Male,40,72,Executive Secretary,Property,High Net Worth,N,No,7.0
1137,Jermayne,Hryniewicki,Male,40,46,Business Systems Development Analyst,Missing,Mass Customer,N,No,18.0
1138,Elli,Loxdale,Female,26,77,Statistician I,Retail,Mass Customer,N,Yes,5.0
1139,Shellysheldon,Wickey,Male,35,52,Editor,Manufacturing,Mass Customer,N,Yes,16.0
1140,Deana,Rathbourne,Female,31,32,Executive Secretary,Missing,Mass Customer,N,Yes,13.0
1141,Shannah,Gritsaev,Female,36,70,Missing,Financial Services,High Net Worth,N,Yes,4.0
1142,Michal,Paiton,Male,19,95,Desktop Support Technician,Telecommunications,Mass Customer,N,No,2.0
1143,Goraud,Boissieux,Male,62,64,Office Assistant IV,Health,Mass Customer,N,Yes,6.0
1144,Damon,Phelip,Male,21,73,Environmental Specialist,Health,High Net Worth,N,Yes,5.0
1145,Korella,Begin,Female,52,80,Missing,Property,Mass Customer,N,Yes,14.0
1146,Hadleigh,Birley,Male,25,88,Assistant Professor,Financial Services,High Net Worth,N,No,8.0
1147,Tate,Studholme,Male,49,71,Health Coach II,Entertainment,High Net Worth,N,Yes,9.0
1148,Inigo,Ojeda,Male,30,60,Statistician IV,Financial Services,High Net Worth,N,No,5.0
1149,Ki,Odo,Female,50,29,Developer III,Missing,Affluent Customer,N,Yes,14.0
1150,Bernelle,Warwick,Female,42,64,Information Systems Manager,Financial Services,Mass Customer,N,Yes,13.0
1151,Brena,Amburgy,Female,52,27,VP Product Management,Argiculture,High Net Worth,N,Yes,19.0
1152,Humfrid,Ducket,Male,19,47,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3.0
1153,Mirilla,Lothlorien,Female,22,53,Desktop Support Technician,Health,Mass Customer,N,Yes,3.0
1154,Chase,Youd,Male,43,26,Research Nurse,Health,Mass Customer,N,Yes,20.0
1155,Janetta,Hartrick,Female,23,73,VP Marketing,Property,Mass Customer,N,Yes,9.0
1156,Breena,Risebrow,Female,20,22,Marketing Assistant,Argiculture,Mass Customer,N,Yes,1.0
1157,Saunder,Camerati,Male,43,69,Research Nurse,Health,Affluent Customer,N,Yes,17.0
1158,Butch,Geertje,Male,32,85,Senior Quality Engineer,Missing,Mass Customer,N,Yes,19.0
1159,Elbert,Bridgement,Male,24,94,Librarian,Entertainment,Mass Customer,N,No,1.0
1160,Trisha,Nisuis,Female,52,98,Speech Pathologist,IT,Affluent Customer,N,No,10.0
1161,Sibylle,Cutsforth,Female,40,86,Senior Quality Engineer,Retail,Mass Customer,N,No,15.0
1162,Ambrose,Raiston,Male,27,29,Marketing Assistant,Missing,Mass Customer,N,Yes,7.0
1163,Manolo,Dwire,Male,36,77,Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0
1164,Gilligan,Mowat,Female,41,97,Food Chemist,Health,Mass Customer,N,Yes,17.0
1165,Fanni,Wakelin,Female,24,58,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2.0
1166,Fannie,Devil,Female,45,40,Quality Control Specialist,Health,Affluent Customer,N,No,8.0
1167,Elberta,Crickett,Female,21,20,Software Test Engineer III,Health,Mass Customer,N,No,4.0
1168,Iosep,Shaddick,Male,52,44,Pharmacist,Health,Affluent Customer,N,No,18.0
1169,Kessiah,Corden,Female,50,33,Actuary,Financial Services,Mass Customer,N,Yes,13.0
1170,Lari,Rotte,Female,53,62,Assistant Professor,IT,Mass Customer,N,Yes,4.0
1171,Ilise,Solloway,Female,46,32,Human Resources Manager,Missing,Affluent Customer,N,Yes,8.0
1172,Smith,Babbs,Male,43,48,Recruiter,Missing,Mass Customer,N,Yes,17.0
1173,Gertie,Chaim,Female,39,58,Statistician IV,Retail,High Net Worth,N,No,16.0
1175,Paige,Hodgin,Male,32,8,Human Resources Manager,Missing,Mass Customer,N,No,8.0
1176,Celia,Dockerty,Female,41,7,Software Engineer IV,Missing,Affluent Customer,N,Yes,7.0
1177,Bobbette,Pozzi,Female,64,47,Food Chemist,Health,Affluent Customer,N,Yes,6.0
1178,Angelo,Byne,Male,47,1,Pharmacist,Health,Mass Customer,N,No,13.0
1179,Kerry,Pashenkov,Male,29,56,Media Manager IV,Financial Services,High Net Worth,N,Yes,13.0
1180,Gaye,Quickenden,Female,42,48,Account Representative I,Financial Services,Affluent Customer,N,No,10.0
1181,Brita,Plant,Female,39,2,Tax Accountant,Argiculture,Mass Customer,N,No,8.0
1182,Carolann,Ottiwill,Female,43,84,Data Coordiator,IT,Mass Customer,N,Yes,7.0
1183,Joe,Shalliker,Male,59,50,Media Manager II,Missing,Affluent Customer,N,No,6.0
1184,Auberta,Teodori,Female,49,89,Social Worker,Health,Mass Customer,N,No,13.0
1185,Xena,Rossbrooke,Female,17,17,VP Product Management,Missing,Mass Customer,N,Yes,2.0
1186,Brantley,Cecchi,Male,40,70,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20.0
1187,Antonino,Hogben,Male,19,65,Missing,Financial Services,Mass Customer,N,No,1.0
1188,Sally,Cominoli,Female,33,14,Statistician IV,Missing,Affluent Customer,N,Yes,4.0
1189,Mart,Bazoche,Male,29,22,Geologist I,Health,High Net Worth,N,Yes,8.0
1190,Sib,Gilby,Female,49,67,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10.0
1191,Merrielle,Vegas,Female,21,20,Director of Sales,Missing,Mass Customer,N,Yes,1.0
1192,Hollyanne,McCarter,Female,48,31,VP Quality Control,Manufacturing,Mass Customer,N,No,16.0
1193,Quintus,Whear,Male,31,58,Safety Technician I,Retail,High Net Worth,N,No,5.0
1194,Audry,Scurrey,Female,25,69,Junior Executive,Telecommunications,Affluent Customer,N,No,3.0
1195,Ally,Folliott,Female,39,0,VP Marketing,Telecommunications,Mass Customer,N,No,18.0
1196,Phillie,Bradforth,Female,19,23,Research Nurse,Health,Mass Customer,N,No,2.0
1197,Isobel,Lampett,Female,20,44,Professor,Financial Services,High Net Worth,N,Yes,5.0
1198,Alina,Rickson,Female,44,73,Sales Representative,Retail,High Net Worth,N,No,7.0
1199,Ludovico,Bertot,Male,59,7,VP Accounting,Financial Services,Affluent Customer,N,Yes,5.0
1200,Hedda,Lathom,Female,43,38,Librarian,Entertainment,High Net Worth,N,No,18.0
1201,Stephani,Mellhuish,Female,62,42,Missing,Manufacturing,Mass Customer,N,No,10.0
1202,Rollie,None,Male,25,90,Sales Representative,Retail,Mass Customer,N,Yes,8.0
1203,Claresta,Carnier,Female,29,38,Technical Writer,Health,Affluent Customer,N,No,22.0
1204,Trudy,Huffy,Female,46,12,Senior Developer,Manufacturing,Affluent Customer,N,Yes,16.0
1205,Barton,Baudts,Male,39,38,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,13.0
1206,Lucina,Metcalf,Female,39,13,Paralegal,Financial Services,Mass Customer,N,No,13.0
1207,Mabel,Marousek,Female,20,30,Engineer IV,Health,Mass Customer,N,No,1.0
1208,Lira,Durn,Female,34,23,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15.0
1209,Jacky,Jerosch,Male,40,40,Senior Developer,Property,High Net Worth,N,Yes,11.0
1211,Gunar,Petasch,Male,39,45,VP Sales,Financial Services,Affluent Customer,N,Yes,14.0
1212,Cindy,Freeborn,Female,49,28,Legal Assistant,Property,Affluent Customer,N,No,13.0
1213,Matthieu,Schruur,Male,44,80,Accounting Assistant II,Missing,High Net Worth,N,No,15.0
1214,Martino,Shalcros,Male,28,0,Internal Auditor,Property,High Net Worth,N,No,15.0
1215,Dyann,Turbard,Female,50,79,VP Quality Control,Manufacturing,Mass Customer,N,No,11.0
1216,Frank,Vallerine,Female,58,15,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes,10.0
1217,Dulcinea,Janssen,Female,49,67,Structural Engineer,Manufacturing,High Net Worth,N,No,16.0
1218,Marlie,Lister,Female,36,12,Missing,Missing,Mass Customer,N,Yes,7.0
1219,Kaine,Parkeson,Male,46,93,Missing,Financial Services,Mass Customer,N,No,14.0
1220,Paulie,Akerman,Male,30,12,Editor,Missing,High Net Worth,N,No,14.0
1221,Byrom,Draisey,Male,22,75,VP Product Management,Health,High Net Worth,N,Yes,14.0
1222,Barbey,Ville,Female,47,83,Account Executive,Property,Mass Customer,N,No,19.0
1223,Kristyn,None,Female,53,19,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,16.0
1224,Aundrea,Reisenberg,Female,40,9,Junior Executive,Manufacturing,Mass Customer,N,No,16.0
1225,Arte,Witchell,Male,29,5,Clinical Specialist,Health,Mass Customer,N,Yes,10.0
1226,Constantia,Sirr,Female,36,32,Director of Sales,Health,Mass Customer,N,Yes,13.0
1227,Carlina,Pencot,Female,28,63,Software Engineer I,IT,Affluent Customer,N,Yes,12.0
1228,Marti,Bisterfeld,Female,55,43,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,6.0
1229,Sebastian,Trass,Male,17,38,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1.0
1230,Eben,Powley,Male,32,61,Missing,Financial Services,Mass Customer,N,Yes,10.0
1231,Aloisia,Shawel,Female,44,94,Social Worker,Health,Affluent Customer,N,No,18.0
1232,Stillmann,Wilfling,Male,58,83,Help Desk Operator,Property,Affluent Customer,N,No,20.0
1233,Keeley,Hawsby,Female,39,17,Missing,Retail,Affluent Customer,N,Yes,16.0
1234,Rancell,Yven,Male,52,87,Geologist I,Missing,Mass Customer,N,No,17.0
1235,Sharon,Cranage,Female,48,24,Dental Hygienist,Health,Mass Customer,N,No,9.0
1236,Bryanty,Megarrell,Male,43,75,Web Designer IV,Financial Services,High Net Worth,N,Yes,18.0
1237,Junia,Humerstone,Female,48,6,Research Nurse,Health,High Net Worth,N,No,16.0
1238,Steward,Beedham,Male,39,24,Graphic Designer,Missing,Affluent Customer,N,Yes,6.0
1239,Carroll,Cobbin,Male,39,9,Missing,Missing,Mass Customer,N,Yes,17.0
1240,Pen,Earey,Female,52,64,Sales Associate,Manufacturing,Mass Customer,N,Yes,19.0
1241,Lolly,Junkison,Female,31,23,Pharmacist,Health,Affluent Customer,N,Yes,11.0
1242,Bartholomeo,Meeke,Male,44,36,Human Resources Assistant III,Property,High Net Worth,N,Yes,18.0
1243,Robbert,Blakey,Male,64,73,Research Assistant II,Retail,Mass Customer,N,No,8.0
1245,Erin,Shawell,Male,23,34,Product Engineer,Manufacturing,Affluent Customer,N,No,1.0
1246,Ibrahim,Wibrew,Male,24,94,Missing,Missing,High Net Worth,N,No,6.0
1247,Hildagarde,Eyrl,Female,57,15,Geologist I,Entertainment,Affluent Customer,N,No,11.0
1248,Genia,Bartel,Female,54,31,General Manager,Missing,Affluent Customer,N,Yes,7.0
1249,Tabb,McKeowon,Male,50,11,Missing,Telecommunications,Mass Customer,N,No,16.0
1250,Jacklyn,Kewley,Female,16,42,Help Desk Technician,Manufacturing,Mass Customer,N,No,1.0
1251,Codie,Arnecke,Male,20,63,Desktop Support Technician,Property,Mass Customer,N,No,2.0
1252,Les,Ellwood,Male,52,46,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,14.0
1253,Mahalia,None,Female,21,81,Research Assistant I,Manufacturing,Mass Customer,N,No,5.0
1254,Quillan,McDuffie,Male,59,60,Graphic Designer,Retail,Mass Customer,N,Yes,5.0
1255,Erhart,Glazebrook,Male,35,5,Missing,Health,Affluent Customer,N,No,11.0
1256,Granny,Lukes,Male,31,8,Food Chemist,Health,High Net Worth,N,No,9.0
1257,Prentiss,MacVicar,Male,45,40,Assistant Professor,Property,Affluent Customer,N,Yes,9.0
1258,Nefen,Ferriere,Male,39,89,Geological Engineer,Manufacturing,Mass Customer,N,No,6.0
1259,Emmi,Dymock,Female,44,23,Assistant Professor,Financial Services,Mass Customer,N,No,9.0
1260,Fremont,Spawton,Male,28,92,Tax Accountant,Property,Mass Customer,N,No,9.0
1261,Candice,Lohde,Female,46,61,Legal Assistant,Manufacturing,Mass Customer,N,No,4.0
1262,Aindrea,MacConchie,Female,50,90,Technical Writer,Missing,High Net Worth,N,Yes,19.0
1263,Elliot,Posselow,Male,44,41,Nurse,Manufacturing,Affluent Customer,N,No,8.0
1264,Michail,Heart,Male,23,48,Missing,Health,Mass Customer,N,Yes,7.0
1265,Kipper,Monck,Male,30,72,Biostatistician I,Property,Mass Customer,N,Yes,2.0
1266,Harry,None,Male,39,68,Human Resources Manager,Health,Mass Customer,N,Yes,10.0
1267,Leopold,Dainton,Male,38,39,Safety Technician IV,Entertainment,Affluent Customer,N,Yes,19.0
1268,Baudoin,McCartney,Male,28,20,Missing,Financial Services,High Net Worth,N,Yes,2.0
1269,Ravid,Kilgallon,Male,27,56,Account Coordinator,Property,High Net Worth,N,Yes,7.0
1270,Cullen,Langshaw,Male,34,72,Paralegal,Financial Services,Affluent Customer,N,No,10.0
1271,Jo-anne,Pringer,Female,23,71,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,6.0
1272,Nettie,Bulfit,Female,32,2,Missing,Manufacturing,Affluent Customer,N,No,17.0
1273,Hieronymus,Whinray,Male,43,48,General Manager,Financial Services,Affluent Customer,N,Yes,14.0
1274,Emmerich,Tinkler,Male,40,12,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,20.0
1275,Francisca,Whittek,Female,52,70,General Manager,Health,Mass Customer,N,Yes,8.0
1276,Farrel,Waiting,Male,53,24,Dental Hygienist,Health,Affluent Customer,N,No,4.0
1277,Elias,Gerrie,Male,45,26,Help Desk Technician,Missing,Mass Customer,N,Yes,9.0
1278,Betsy,Schruurs,Female,19,14,Pharmacist,Health,Affluent Customer,N,No,2.0
1279,Burr,Lygoe,Male,55,30,Staff Accountant I,Financial Services,Mass Customer,N,No,20.0
1280,Horacio,Peyntue,Male,39,71,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,15.0
1281,Leighton,Zisneros,Male,49,29,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,16.0
1282,Garald,Pidler,Male,37,99,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14.0
1283,Tory,Minnette,Female,23,43,Clinical Specialist,Health,Mass Customer,N,No,1.0
1284,Alexis,Aronov,Male,41,30,Junior Executive,Entertainment,Affluent Customer,N,No,11.0
1285,Tomkin,Fudge,Male,44,44,Office Assistant III,Manufacturing,Mass Customer,N,Yes,12.0
1286,Mina,Clawley,Female,42,83,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,16.0
1287,Nicko,Saddleton,Male,57,72,Systems Administrator I,Financial Services,Mass Customer,N,Yes,20.0
1288,Abra,Cuardall,Female,38,51,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,18.0
1289,Shelley,Stroyan,Male,44,35,Missing,Missing,Mass Customer,N,Yes,8.0
1290,Vassily,Ramalho,Male,50,49,VP Marketing,Financial Services,High Net Worth,N,Yes,6.0
1291,Warner,Zuker,Male,37,0,Quality Engineer,Health,Mass Customer,N,No,12.0
1292,Alice,Backson,Female,56,56,Missing,Missing,Affluent Customer,N,No,20.0
1293,Vidovic,Fretson,Male,37,89,Quality Engineer,IT,Mass Customer,N,No,8.0
1294,Cari,Worling,Female,43,31,Missing,Manufacturing,Mass Customer,N,Yes,15.0
1295,Irving,Murton,Male,20,66,Nurse,Argiculture,Mass Customer,N,Yes,5.0
1296,Essy,Vondrak,Female,28,61,Paralegal,Financial Services,Affluent Customer,N,Yes,9.0
1297,Shay,Gimbart,Male,36,91,Social Worker,Health,Mass Customer,N,No,3.0
1298,Guglielmo,Yele,Male,43,35,Research Nurse,Health,Mass Customer,N,No,16.0
1299,Maddy,Aiskovitch,Female,40,72,Media Manager IV,Missing,Affluent Customer,N,No,12.0
1300,Sisely,Strelitzer,Female,26,0,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9.0
1301,Trix,None,Female,26,17,Structural Analysis Engineer,Health,Mass Customer,N,No,9.0
1302,Ericka,Eggers,Female,19,29,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2.0
1303,Nollie,Guilliatt,Male,45,64,Missing,Argiculture,Mass Customer,N,No,15.0
1304,Emmy,Lumbly,Male,40,23,Administrative Assistant III,Missing,High Net Worth,N,No,11.0
1305,Averil,Gentiry,Male,47,97,Executive Secretary,Financial Services,High Net Worth,N,Yes,6.0
1306,Doyle,Oleksinski,Male,61,13,Occupational Therapist,Health,Affluent Customer,N,Yes,13.0
1307,Emlyn,Musgrave,Female,47,73,Dental Hygienist,Health,High Net Worth,N,Yes,10.0
1308,Andrey,Conre,Male,41,34,Analog Circuit Design manager,Missing,Affluent Customer,N,Yes,18.0
1309,Adlai,Fabry,Male,40,95,VP Marketing,Missing,Mass Customer,N,No,13.0
1310,Keane,Leebeter,Male,31,38,Geological Engineer,Manufacturing,High Net Worth,N,Yes,13.0
1311,Sharona,Cunah,Female,33,89,VP Accounting,Financial Services,Mass Customer,N,Yes,13.0
1312,Magda,Baugh,Female,23,96,Food Chemist,Health,Affluent Customer,N,No,8.0
1313,Hughie,Laboune,Male,31,59,Analyst Programmer,Property,Mass Customer,N,No,22.0
1314,De,Eilhart,Female,47,25,Clinical Specialist,Health,Mass Customer,N,Yes,6.0
1315,Ebba,Comport,Female,44,46,Missing,IT,Mass Customer,N,Yes,12.0
1316,Steven,Castellaccio,Male,27,79,Recruiter,Retail,High Net Worth,N,Yes,18.0
1317,Barrett,Lindley,Male,44,2,General Manager,Retail,Mass Customer,N,Yes,5.0
1318,Barbe,Assender,Female,51,10,Senior Developer,Financial Services,Mass Customer,N,Yes,4.0
1319,Trevor,St. Paul,Male,62,20,Missing,Entertainment,Mass Customer,N,Yes,12.0
1320,Fae,None,Female,34,4,Missing,Manufacturing,High Net Worth,N,Yes,7.0
1321,Bree,Domenge,Female,23,29,Editor,Argiculture,Affluent Customer,N,No,8.0
1322,Kathye,Christie,Female,16,37,Data Coordiator,Financial Services,Mass Customer,N,Yes,1.0
1323,Kristofor,Mockes,Male,29,27,Account Executive,Missing,High Net Worth,N,Yes,9.0
1324,Randie,Arnowitz,Female,39,88,Web Designer III,Manufacturing,Mass Customer,N,No,11.0
1325,Ty,Belliard,Male,49,67,Account Executive,Argiculture,High Net Worth,N,Yes,14.0
1326,Goddard,Tinn,Male,51,15,Biostatistician III,Health,Affluent Customer,N,Yes,5.0
1327,Sarita,Khosa,Female,22,57,Director of Sales,Property,Affluent Customer,N,No,6.0
1328,Stavro,Gargett,Male,36,19,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,6.0
1329,Wendy,Randlesome,Female,28,65,Database Administrator IV,Missing,Mass Customer,N,No,11.0
1330,Gery,Headrick,Male,32,20,Technical Writer,Missing,Affluent Customer,N,No,19.0
1331,Edward,Hawkwood,Male,30,12,Tax Accountant,Telecommunications,High Net Worth,N,No,17.0
1332,Garek,De la Barre,Male,39,87,Technical Writer,Missing,Mass Customer,N,Yes,12.0
1333,Phillipp,McMonnies,Male,44,4,Compensation Analyst,Financial Services,High Net Worth,N,No,9.0
1334,Cicily,Jenks,Female,19,72,Senior Financial Analyst,Financial Services,Mass Customer,N,No,4.0
1335,Sibylla,Marlon,Female,20,57,Missing,Entertainment,Mass Customer,N,Yes,3.0
1336,Moise,Inde,Male,28,83,Physical Therapy Assistant,Missing,Mass Customer,N,Yes,15.0
1337,Damara,Wheatland,Female,29,15,Structural Engineer,Health,Mass Customer,N,No,10.0
1338,Giuseppe,Tezure,Male,37,53,Product Engineer,Missing,High Net Worth,N,No,14.0
1339,Mariam,Guiel,Female,39,82,Editor,IT,High Net Worth,N,No,14.0
1340,Crawford,Dreini,Male,40,16,Statistician I,Missing,High Net Worth,N,No,18.0
1341,Parry,Rigolle,Male,31,65,Computer Systems Analyst I,Financial Services,Affluent Customer,N,No,15.0
1342,Barnett,Morville,Male,55,14,Missing,Retail,Affluent Customer,N,Yes,11.0
1343,Creight,Deery,Male,38,67,Dental Hygienist,Health,High Net Worth,N,No,5.0
1344,Renelle,Tutin,Female,22,20,Tax Accountant,Manufacturing,Mass Customer,N,No,4.0
1345,Jeth,Marien,Male,57,94,Senior Sales Associate,Manufacturing,Mass Customer,N,No,12.0
1346,Woody,Dowthwaite,Male,47,9,Administrative Assistant IV,Telecommunications,Mass Customer,N,No,19.0
1347,Leisha,Signoret,Female,40,14,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,14.0
1348,Lowe,Hinckes,Male,33,88,VP Sales,Missing,High Net Worth,N,No,13.0
1349,Curran,Gush,Male,20,83,Electrical Engineer,Manufacturing,Affluent Customer,N,No,1.0
1350,Bing,Vicar,Male,60,10,Staff Scientist,Retail,Mass Customer,N,Yes,8.0
1352,Jerald,Lesly,Male,63,53,Electrical Engineer,Manufacturing,High Net Worth,N,No,18.0
1353,Phebe,Dockwra,Female,37,1,Clinical Specialist,Health,Mass Customer,N,Yes,11.0
1354,Karee,Hyman,Female,17,0,Analyst Programmer,Financial Services,Affluent Customer,N,No,2.0
